listing_id,brand_slug,brand_name_fa,manufacturer,name,model,trim,year,mileage,mileage_unknown,fuel,transmission,body_status,body_status_ordinal,price,scraped_at,source_url,created_at
7fce096a19a61bd3,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,46000.0,0,بنزینی,دنده ای,بدون رنگ,15,1800000000,2026-08-21 19:39:35.031247,https://bama.ir/car/f9uf5snp,2026-08-21 16:25:50
226f124f83fe0f01,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2150000000,2026-08-21 19:39:32.257200,https://bama.ir/car/ugy0i2sp,2026-08-21 16:25:50
df85883e9cd20f50,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1845000000,2026-08-21 19:39:32.257200,https://bama.ir/car/hzfkg5g4,2026-08-21 16:25:50
0b1db76b853ad40d,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2550000000,2026-08-21 19:39:32.257200,https://bama.ir/car/ztdzmxho,2026-08-21 16:25:50
bdc8bc62f5b1a5fe,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,30000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2320000000,2026-08-21 19:39:32.257200,https://bama.ir/car/adokmbl0,2026-08-21 16:25:50
13629d44ed52f5cb,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2750000000,2026-08-21 19:39:32.257200,https://bama.ir/car/oy3h8lkx,2026-08-21 16:25:50
dc9d4869de9519db,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1402,88000.0,0,بنزینی,دنده ای,بدون رنگ,15,1710000000,2026-08-21 19:39:32.257200,https://bama.ir/car/nmbhwbyv,2026-08-21 16:25:50
69169023de1ce106,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,29000.0,0,بنزینی,دنده ای,بدون رنگ,15,1800000000,2026-08-21 19:39:32.257200,https://bama.ir/car/xgemqove,2026-08-21 16:25:50
2f5cfc86de3d1bb0,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,10000.0,0,بنزینی,دنده ای,بدون رنگ,15,1850000000,2026-08-21 19:39:32.257200,https://bama.ir/car/3lphijmh,2026-08-21 16:25:50
c8d80bbaecd84300,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,46000.0,0,بنزینی,دنده ای,بدون رنگ,15,1800000000,2026-08-21 19:39:32.257200,https://bama.ir/car/bckirt7h,2026-08-21 16:25:50
e5232699e11f0f98,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2500000000,2026-08-21 19:39:32.257200,https://bama.ir/car/uybrikq7,2026-08-21 16:25:50
e19326fba6fc0b44,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2010000000,2026-08-21 19:39:32.257200,https://bama.ir/car/ldcz7l3z,2026-08-21 16:25:50
f79124074a479bd9,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2000000000,2026-08-21 19:39:32.257200,https://bama.ir/car/1ymylmef,2026-08-21 16:25:50
67679cc30b0a08d8,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,39000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2240000000,2026-08-21 19:39:32.257200,https://bama.ir/car/9b5ofucb,2026-08-21 16:25:50
c746527dedc1c229,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,14000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2380000000,2026-08-21 19:39:32.257200,https://bama.ir/car/pmxkajcm,2026-08-21 16:25:50
7d53a97612dac8a2,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,41000.0,0,بنزینی,دنده ای,بدون رنگ,15,1780000000,2026-08-21 19:39:32.256189,https://bama.ir/car/u64fzr1c,2026-08-21 16:25:50
6973a9fad03006c4,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2060000000,2026-08-21 19:39:32.256189,https://bama.ir/car/obduv5lo,2026-08-21 16:25:50
9c3c174944bd8187,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,26000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1860000000,2026-08-21 19:39:32.256189,https://bama.ir/car/udqnlzax,2026-08-21 16:25:50
47eb3fb28b6bbb44,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2440000000,2026-08-21 19:39:32.256189,https://bama.ir/car/pyj3hz41,2026-08-21 16:25:50
d11fd6ee2518e7c8,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3000000000,2026-08-21 19:39:32.256189,https://bama.ir/car/l01ph87u,2026-08-21 16:25:50
31eadd8206ec0a64,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1401,66000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2010000000,2026-08-21 19:39:32.256189,https://bama.ir/car/x5jfh32z,2026-08-21 16:25:50
61c6361b2ac38010,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2470000000,2026-08-21 19:39:32.256189,https://bama.ir/car/fupwo6tz,2026-08-21 16:25:50
a35a5cd07ab65417,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1402,59000.0,0,بنزینی,دنده ای,بدون رنگ,15,1740000000,2026-08-21 19:39:32.256189,https://bama.ir/car/3v8zle0u,2026-08-21 16:25:50
98906c56f7a5754d,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1980000000,2026-08-21 19:39:32.256189,https://bama.ir/car/mrwcz3bd,2026-08-21 16:25:50
30284b295069f038,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,21000.0,0,بنزینی,دنده ای,بدون رنگ,15,1860000000,2026-08-21 19:39:32.256189,https://bama.ir/car/daccjfur,2026-08-21 16:25:50
5625e4439d88838f,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,55000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2120000000,2026-08-21 19:39:32.256189,https://bama.ir/car/kkptzby9,2026-08-21 16:25:50
a259b2c851fa8285,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2860000000,2026-08-21 19:39:32.256189,https://bama.ir/car/pwnfs8xr,2026-08-21 16:25:50
e055b36c53d25f6c,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,4000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2370000000,2026-08-21 19:39:32.256189,https://bama.ir/car/zft2odgk,2026-08-21 16:25:50
e25cddd3b1e006b8,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,5880.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2200000000,2026-08-21 19:39:29.352404,https://bama.ir/car/3osatrkn,2026-08-21 16:25:50
b39bc76bc592dd52,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2840000000,2026-08-21 19:39:29.352404,https://bama.ir/car/ncagvrrz,2026-08-21 16:25:50
ca40dbc4b6f65c88,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,95600.0,0,بنزینی,دنده ای,بدون رنگ,15,1600000000,2026-08-21 19:39:29.352404,https://bama.ir/car/kxh69wos,2026-08-21 16:25:50
953ed1dbb0390eed,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1402,39000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2250000000,2026-08-21 19:39:29.352404,https://bama.ir/car/53wkasnf,2026-08-21 16:25:50
48bc9a79bedc0dea,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,12200.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2350000000,2026-08-21 19:39:29.352404,https://bama.ir/car/h7k9ljdu,2026-08-21 16:25:50
16cea1b392430f57,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1870000000,2026-08-21 19:39:29.352404,https://bama.ir/car/9j37fgix,2026-08-21 16:25:50
bf879754e70e58bc,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,35000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,1960000000,2026-08-21 19:39:29.352404,https://bama.ir/car/nqsa8rx6,2026-08-21 16:25:50
95162663c4689454,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1402,64000.0,0,بنزینی,دنده ای,بدون رنگ,15,1690000000,2026-08-21 19:39:29.352404,https://bama.ir/car/na8pbkql,2026-08-21 16:25:50
da07379a4455ac59,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1402,38000.0,0,بنزینی,دنده ای,بدون رنگ,15,1730000000,2026-08-21 19:39:29.352404,https://bama.ir/car/a071crgv,2026-08-21 16:25:50
4d4b3014069145e7,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1402,30000.0,0,بنزینی,دنده ای,بدون رنگ,15,1850000000,2026-08-21 19:39:29.352404,https://bama.ir/car/g2076sqf,2026-08-21 16:25:50
77d8a7f331f2e459,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-21 19:39:29.352404,https://bama.ir/car/e5hjlq2q,2026-08-21 16:25:50
db5fac35f39c36fe,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,10000.0,0,بنزینی,دنده ای,بدون رنگ,15,1840000000,2026-08-21 19:39:29.352404,https://bama.ir/car/c7gvpxey,2026-08-21 16:25:50
dac0a068038cf438,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1402,19000.0,0,بنزینی,دنده ای,بدون رنگ,15,1820000000,2026-08-21 19:39:29.352404,https://bama.ir/car/xi4a3d75,2026-08-21 16:25:50
1de4f8e2afc2d5f7,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2080000000,2026-08-21 19:39:29.352404,https://bama.ir/car/q4m9vklg,2026-08-21 16:25:50
599717b8311b6c3c,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2950000000,2026-08-21 19:39:29.352404,https://bama.ir/car/d2lh8kep,2026-08-21 16:25:50
8d655ad3c2e07a85,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1845000000,2026-08-21 19:39:29.351419,https://bama.ir/car/jwe3leoy,2026-08-21 16:25:50
67f65fb1caec14d6,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1870000000,2026-08-21 19:39:29.351419,https://bama.ir/car/q3j6syiq,2026-08-21 16:25:50
479f1e03bcdd5522,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2820000000,2026-08-21 19:39:29.351419,https://bama.ir/car/jfp6smcz,2026-08-21 16:25:50
6fc329cef0abe83c,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,53000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1950000000,2026-08-21 19:39:29.351419,https://bama.ir/car/coybak61,2026-08-21 16:25:50
6453a5394b0fac47,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1400,116000.0,0,بنزینی,دنده ای,بدون رنگ,15,1640000000,2026-08-21 19:39:29.351419,https://bama.ir/car/xil8pdxj,2026-08-21 16:25:50
22e4af7f678c7af5,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3000000000,2026-08-21 19:39:29.351419,https://bama.ir/car/ev5hlgw6,2026-08-21 16:25:50
adca1bb866111634,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,1990.0,0,بنزینی,دنده ای,بدون رنگ,15,1910000000,2026-08-21 19:39:29.350408,https://bama.ir/car/hribc4hd,2026-08-21 16:25:50
e45d5d508372612d,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1402,50000.0,0,بنزینی,دنده ای,بدون رنگ,15,1680000000,2026-08-21 19:39:29.350408,https://bama.ir/car/w4bnuaw1,2026-08-21 16:25:50
41acca59ff20be9d,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,102000.0,0,بنزینی,دنده ای,بدون رنگ,15,1640000000,2026-08-21 19:39:29.350408,https://bama.ir/car/fyxebxtp,2026-08-21 16:25:50
2a56d47211d3c6ea,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,61000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2000000000,2026-08-21 19:39:29.350408,https://bama.ir/car/1ijksgmy,2026-08-21 16:25:50
c84d97f005b3fd4f,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,18000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2420000000,2026-08-21 19:39:29.350408,https://bama.ir/car/t8snklmw,2026-08-21 16:25:50
331675a66d9b55e2,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1401,53500.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2100000000,2026-08-21 19:39:29.350408,https://bama.ir/car/futkn1is,2026-08-21 16:25:50
defdede4fa66b658,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,17000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2330000000,2026-08-21 19:39:26.126324,https://bama.ir/car/5d7csak0,2026-08-21 16:25:50
5ae56ee4d16f1936,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,50000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1890000000,2026-08-21 19:39:26.126324,https://bama.ir/car/xd3gahtr,2026-08-21 16:25:50
6c2901bc4e26eaf1,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,38000.0,0,بنزینی,دنده ای,بدون رنگ,15,1790000000,2026-08-21 19:39:26.126324,https://bama.ir/car/4ebmnlgf,2026-08-21 16:25:50
7f3b6420955e2b4e,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,56000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1990000000,2026-08-21 19:39:26.125319,https://bama.ir/car/hrpvbyh0,2026-08-21 16:25:50
ac9eee05f099c361,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,3000.0,0,بنزینی,دنده ای,بدون رنگ,15,1890000000,2026-08-21 19:39:26.125319,https://bama.ir/car/blk0iw54,2026-08-21 16:25:50
df9e0c6a44b26819,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,3000.0,0,بنزینی,اتوماتیک,صافکاری بدون رنگ,6,2350000000,2026-08-21 19:39:26.125319,https://bama.ir/car/akzouygg,2026-08-21 16:25:50
09b9897ce52c71d8,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,5600.0,0,بنزینی,دنده ای,بدون رنگ,15,1820000000,2026-08-21 19:39:26.125319,https://bama.ir/car/vitmzqdf,2026-08-21 16:25:50
3c2e25c1815439e4,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,4500.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2460000000,2026-08-21 19:39:26.125319,https://bama.ir/car/jbrxm7kf,2026-08-21 16:25:50
9533194d8dd4ce57,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2150000000,2026-08-21 19:39:26.125319,https://bama.ir/car/51wkpr8z,2026-08-21 16:25:50
160637f237070f30,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,20000.0,0,بنزینی,دنده ای,بدون رنگ,15,1950000000,2026-08-21 19:39:26.125319,https://bama.ir/car/hyxj7sv0,2026-08-21 16:25:50
57ab4e0196402efd,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,80000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2300000000,2026-08-21 19:39:26.125319,https://bama.ir/car/psvjwy0g,2026-08-21 16:25:50
5ff3cae3f01b4dc0,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,60000.0,0,بنزینی,دنده ای,بدون رنگ,15,1780000000,2026-08-21 19:39:26.125319,https://bama.ir/car/bfugpz2d,2026-08-21 16:25:50
d1b8d05099d623c8,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2640000000,2026-08-21 19:39:26.125319,https://bama.ir/car/7xqww4ox,2026-08-21 16:25:50
01a8318479336d65,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,15200.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2390000000,2026-08-21 19:39:26.125319,https://bama.ir/car/ylrobwa1,2026-08-21 16:25:50
5bb172b21b0226be,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,10000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2450000000,2026-08-21 19:39:26.125319,https://bama.ir/car/mgx27e4j,2026-08-21 16:25:50
b154a75ec45eac90,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,31000.0,0,بنزینی,دنده ای,بدون رنگ,15,1720000000,2026-08-21 19:39:26.125319,https://bama.ir/car/j9nmgeba,2026-08-21 16:25:50
d592b27e4c46b8c5,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-21 19:39:26.125319,https://bama.ir/car/nioerpv9,2026-08-21 16:25:50
4e62f95bef3949cc,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2950000000,2026-08-21 19:39:26.125319,https://bama.ir/car/yjph3acr,2026-08-21 16:25:50
60e7285d9df44d6e,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,54000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,1950000000,2026-08-21 19:39:26.125319,https://bama.ir/car/crjuqlby,2026-08-21 16:25:50
300699fbe497cddf,tara,تارا,ikco,اتوماتیک V4,تارا,EF7P توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2950000000,2026-08-21 19:39:26.125319,https://bama.ir/car/4fmlgeto,2026-08-21 16:25:50
552a3376afbcce26,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2020000000,2026-08-21 19:39:26.125319,https://bama.ir/car/pcjtflhx,2026-08-21 16:25:50
b4ade6dbc31363f2,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,3000000000,2026-08-21 19:39:26.124325,https://bama.ir/car/kjrvftgq,2026-08-21 16:25:50
f20852304da6f2be,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-21 19:39:26.124325,https://bama.ir/car/5ekalshx,2026-08-21 16:25:50
1f42ae759a6fd975,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1403,13000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2390000000,2026-08-21 19:39:26.124325,https://bama.ir/car/9xl1rdyt,2026-08-21 16:25:50
3a2470cacc37f094,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,67000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1765000000,2026-08-21 19:39:26.124325,https://bama.ir/car/brs6nqqc,2026-08-21 16:25:50
ed9f65d74fce23ea,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,70000.0,0,بنزینی,دنده ای,بدون رنگ,15,1670000000,2026-08-21 19:39:26.124325,https://bama.ir/car/eaoigoi7,2026-08-21 16:25:50
5654f24c4f11aaea,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,9600.0,0,بنزینی,دنده ای,بدون رنگ,15,1880000000,2026-08-21 19:39:26.124325,https://bama.ir/car/cj5lp30f,2026-08-21 16:25:50
e63eaff810080d58,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,35000.0,0,بنزینی,اتوماتیک,صافکاری بدون رنگ,6,2100000000,2026-08-21 19:39:26.123324,https://bama.ir/car/l3jquxp8,2026-08-21 16:25:50
66546ebc7a370f5d,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,15000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,2330000000,2026-08-21 19:39:23.059537,https://bama.ir/car/pghteuvj,2026-08-21 16:25:50
c5c63af3dd8a053d,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,44500.0,0,بنزینی,دنده ای,بدون رنگ,15,1570000000,2026-08-21 19:39:23.058537,https://bama.ir/car/vttyan0a,2026-08-21 16:25:50
f487d7c4021e5895,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,26000.0,0,بنزینی,دنده ای,بدون رنگ,15,1720000000,2026-08-21 19:39:23.058537,https://bama.ir/car/hqnah9mf,2026-08-21 16:25:50
6dc52965dac3ec6d,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1403,35000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2270000000,2026-08-21 19:39:23.058537,https://bama.ir/car/gunoi02o,2026-08-21 16:25:50
d001affdd1520ac3,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1910000000,2026-08-21 19:39:23.058537,https://bama.ir/car/tuuvs21v,2026-08-21 16:25:50
a32824c6cbba4b04,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2700000000,2026-08-21 19:39:23.058537,https://bama.ir/car/y79dcusz,2026-08-21 16:25:50
fe73c98e94ec77d7,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,40000.0,0,بنزینی,اتوماتیک,چند لکه رنگ,12,1900000000,2026-08-21 19:39:23.058537,https://bama.ir/car/8vc60rtw,2026-08-21 16:25:50
3a28a39ef0ba6bd5,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-21 19:39:23.058537,https://bama.ir/car/tge2jpay,2026-08-21 16:25:50
d2dd1e55a2d4c652,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,42000.0,0,بنزینی,دنده ای,بدون رنگ,15,1800000000,2026-08-21 19:39:23.058537,https://bama.ir/car/gmzvfdcj,2026-08-21 16:25:50
ae2cad69f5a00709,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,31000.0,0,بنزینی,دنده ای,بدون رنگ,15,1900000000,2026-08-21 19:39:23.058537,https://bama.ir/car/jhwensd0,2026-08-21 16:25:50
00dd381cfedb79ea,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1403,47000.0,0,بنزینی,دنده ای,بدون رنگ,15,1870000000,2026-08-21 19:39:23.058537,https://bama.ir/car/3hcpmebu,2026-08-21 16:25:50
f815ea721d5474dd,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,9000.0,0,بنزینی,دنده ای,بدون رنگ,15,1900000000,2026-08-21 19:39:23.058537,https://bama.ir/car/uahliqym,2026-08-21 16:25:50
e2a28a553e799488,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,74000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2060000000,2026-08-21 19:39:23.058537,https://bama.ir/car/wu8q5vae,2026-08-21 16:25:50
9050410edd229b59,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1402,37000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2050000000,2026-08-21 19:39:23.058537,https://bama.ir/car/hkxd2evy,2026-08-21 16:25:50
2c3032edb62b5dfc,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,41000.0,0,بنزینی,دنده ای,گلگیر تعویض,3,1550000000,2026-08-21 19:39:23.058537,https://bama.ir/car/rlkubyfg,2026-08-21 16:25:50
05cd121dc1a89003,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,25000.0,0,بنزینی,دنده ای,بدون رنگ,15,1860000000,2026-08-21 19:39:23.058537,https://bama.ir/car/jc7pezxt,2026-08-21 16:25:50
19de190cd1dfde4b,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-21 19:39:23.058537,https://bama.ir/car/kzlrheqc,2026-08-21 16:25:50
4ea257a10473c701,tara,تارا,ikco,دنده ای V1,تارا,دنده ای,1401,127000.0,0,بنزینی,دنده ای,بدون رنگ,15,1670000000,2026-08-21 19:39:23.058537,https://bama.ir/car/5wzugqh1,2026-08-21 16:25:50
fc322aedf0d56cd2,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1403,19000.0,0,بنزینی,دنده ای,بدون رنگ,15,1900000000,2026-08-21 19:39:23.058537,https://bama.ir/car/gu1d6nyw,2026-08-21 16:25:50
4ceffc9281f9a85d,tara,تارا,ikco,اتوماتیک V4,تارا,TU5P ال ایکس,1404,10000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2400000000,2026-08-21 19:39:23.058537,https://bama.ir/car/x6menjdg,2026-08-21 16:25:50
ffebb17ea43e38b1,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1980000000,2026-08-21 19:39:23.058537,https://bama.ir/car/cgnhomty,2026-08-21 16:25:50
b5589cfeba71decb,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1401,69000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1950000000,2026-08-21 19:39:23.057541,https://bama.ir/car/0jtwcxhm,2026-08-21 16:25:50
ffd35537c2c90b23,tara,تارا,ikco,دنده ای V1 پلاس,تارا,6 سرعته,1404,19000.0,0,بنزینی,دنده ای,بدون رنگ,15,1910000000,2026-08-21 19:39:23.057541,https://bama.ir/car/w3toxqad,2026-08-21 16:25:50
83f7d9f4c9d9a32b,tara,تارا,ikco,اتوماتیک V2,تارا,اتوماتیک,1401,82000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2150000128,2026-08-21 19:39:23.057541,https://bama.ir/car/fz7h0ghg,2026-08-21 16:25:50
